product_id,name,category_id,weight,price,description,supplier_id,barcode
2649,Cicely sweet cicely,4,217.11770749129533,7.903907205750543,food food food food food food food food food food food food food food food food food,135,3711080285596
2561,Lime flower,4,628.1509768960236,9.365415604025763,food food food food food food food food food food food food food food food food food,893,47861244
2424,Pandan flower,4,813.9617392147564,2.4897839303471168,food food food food food food food food food food food food food food food food food,69,00084975
3110,Eggs Benedict,1,651.248867077133,8.897160193536076,food food food food food food food food food food food food food food food food food,879,5320672254729
3880,Pandan flower,4,626.1630383566109,8.114338509142273,food food food food food food food food food food food food food food food food food,279,6077944275142
2294,Boquila,3,639.5176265231084,2.4092607113331175,food food food food food food food food food food food food food food food food food,586,7061128130747
2121,Cilantro,4,394.81251838109375,6.718456572393005,food food food food food food food food food food food food food food food food food,901,78275224
2876,Caraway,4,344.50869632314806,3.1930937636186907,food food food food food food food food food food food food food food food food food,618,88591713
3217,Sage,4,425.1702018258262,5.415060949023411,food food food food food food food food food food food food food food food food food,891,69255104
2059,Chicory,4,428.9360171752523,2.836979485526745,food food food food food food food food food food food food food food food food food,593,12014474
3195,Ajwain,4,269.18903696246133,6.807488318141761,food food food food food food food food food food food food food food food food food,913,0430863043704
3819,Lesser calamint,4,805.6252371294194,6.790467135570777,food food food food food food food food food food food food food food food food food,86,74359817
3669,Leptotes bicolor,4,929.3059295165259,6.982604201853598,food food food food food food food food food food food food food food food food food,305,1025219536966
3911,Hummus,1,875.8242932204224,9.579345751253754,food food food food food food food food food food food food food food food food food,581,22874894
2030,Pandan flower,4,355.96224295902124,2.643737755100429,food food food food food food food food food food food food food food food food food,896,31406096
2573,Parsley,4,687.4580220288318,4.9099064352921395,food food food food food food food food food food food food food food food food food,770,53474352
3761,Frito Pie,1,861.6375594117435,9.831096262180168,food food food food food food food food food food food food food food food food food,732,08697589
2470,Catnip,4,149.0121501396766,6.853439349565889,food food food food food food food food food food food food food food food food food,375,90661763
3227,Caper,4,395.43129455724744,7.651815081364006,food food food food food food food food food food food food food food food food food,294,21522510
3452,Sherry,2,615.8836571835226,9.2491465305906,food food food food food food food food food food food food food food food food food,36,2367201569130
2771,Salep,4,802.4282856171953,6.488690528737778,food food food food food food food food food food food food food food food food food,385,4643651672218
2965,Annatto,4,509.0871345155922,5.02792149589734,food food food food food food food food food food food food food food food food food,938,8996874089100
3203,Fried Green Tomatoes,1,460.0284407550861,3.2795386367092236,food food food food food food food food food food food food food food food food food,658,32813677
2337,Redcurrant,3,209.01456746152115,0.07309190773458485,food food food food food food food food food food food food food food food food food,780,08814069
2520,Geoduck,1,310.09289280097374,0.8092122582691297,food food food food food food food food food food food food food food food food food,372,0297270526692
2250,Buffalo Wings,1,921.7361458275328,1.2594015094633915,food food food food food food food food food food food food food food food food food,605,77729459
3104,Ajwain,4,145.30444589862168,1.7388930590406404,food food food food food food food food food food food food food food food food food,757,83670676
3824,Chicken Tikka Masala,1,860.6339326042165,0.761168710302339,food food food food food food food food food food food food food food food food food,209,10195018
3432,Cinnamon,4,96.99519606792472,1.1556161557651146,food food food food food food food food food food food food food food food food food,62,50716250
2209,Alexanders,4,322.0919670495086,2.7693127873230114,food food food food food food food food food food food food food food food food food,86,9164336967010
2608,Culantro,4,472.4914314256772,9.063938833183023,food food food food food food food food food food food food food food food food food,283,5117095935770
3293,Squashberry,3,121.8273023359111,6.9008606702717215,food food food food food food food food food food food food food food food food food,203,2845777929936
3100,Anise,4,287.91945224833285,4.918482157479454,food food food food food food food food food food food food food food food food food,704,00495692
2957,Bay leaf,4,641.0863051928211,0.6665383025489746,food food food food food food food food food food food food food food food food food,419,89726754
3931,Carolina style,1,716.954539769978,5.35617444694068,food food food food food food food food food food food food food food food food food,591,73470012
3876,Cinnamon myrtle,4,342.77598079703995,9.059956157847562,food food food food food food food food food food food food food food food food food,873,7473634005584
3022,Smelt (fish),1,644.8470576712883,1.7592502659451692,food food food food food food food food food food food food food food food food food,459,95238814
2544,Peppermint gum leaf,4,989.423402483598,2.828797535396527,food food food food food food food food food food food food food food food food food,329,72344612
3233,Eugenia uniflora,3,192.28505077718506,0.15654289940076782,food food food food food food food food food food food food food food food food food,953,0071001688876
2319,Cojito,2,186.7815276078977,2.158483561798411,food food food food food food food food food food food food food food food food food,533,06020871
2661,Joker,2,461.2069897585348,5.658393023629749,food food food food food food food food food food food food food food food food food,552,12164717
3102,Peppermint gum leaf,4,221.16268860968412,9.715267043183257,food food food food food food food food food food food food food food food food food,557,05976908
2481,Tomatillo,3,966.8707478227318,1.8025482810382765,food food food food food food food food food food food food food food food food food,223,55160283
2651,Catnip,4,688.9647275846065,5.424952462812528,food food food food food food food food food food food food food food food food food,734,0070112940077
2227,Pepperoni Pizza,1,966.0624328270579,9.021464987492426,food food food food food food food food food food food food food food food food food,35,0354309761327
3945,Ploye,1,929.6351249185127,8.13897641779921,food food food food food food food food food food food food food food food food food,786,7360081670105
2604,Mini pizzas,1,379.1127905995154,0.937455890706762,food food food food food food food food food food food food food food food food food,733,1353609916383
3208,Black cherry,3,715.5162058378287,8.41638685853064,food food food food food food food food food food food food food food food food food,692,2399297970837
3087,Green Vesper,2,789.8257395946813,4.319874793657739,food food food food food food food food food food food food food food food food food,130,88038139
3917,Seven and Seven or 7 & 7,2,862.2079148035166,4.00862186625648,food food food food food food food food food food food food food food food food food,208,7942601693165
2445,Saffron,4,765.474646328945,9.973213792096042,food food food food food food food food food food food food food food food food food,305,36092496
3860,Elderberry,3,743.3543838869233,8.84533375020111,food food food food food food food food food food food food food food food food food,542,0276044452540
3602,Damn the Weather,2,599.550192331835,8.863861185758243,food food food food food food food food food food food food food food food food food,629,10046801
3712,Cinnamon myrtle,4,365.85027855517825,7.24989585424308,food food food food food food food food food food food food food food food food food,162,14396897
2018,Coconut,3,444.45818605405054,2.127414782951468,food food food food food food food food food food food food food food food food food,820,8001121909467
2237,Chili pepper,4,805.3242798369749,7.772696746185197,food food food food food food food food food food food food food food food food food,809,0887754668746
3271,Jimbu,4,94.56985218378145,6.302757124587424,food food food food food food food food food food food food food food food food food,987,64125076
3466,Borage,4,400.3572653263082,2.2807477730433465,food food food food food food food food food food food food food food food food food,843,4912578522294
3755,Sherry,2,721.7663715222847,4.60442679062905,food food food food food food food food food food food food food food food food food,400,7579960934855
3330,Barberry,4,758.6261313524411,4.704542234780545,food food food food food food food food food food food food food food food food food,683,4535289622108
3694,Bignay,3,886.9028951986935,3.859312168447252,food food food food food food food food food food food food food food food food food,749,60476362
3426,Allspice,4,172.31306697334813,5.863854765694715,food food food food food food food food food food food food food food food food food,676,41195589
2977,Bog bilberry,3,929.2368319080783,6.462315172471044,food food food food food food food food food food food food food food food food food,233,50258435
3157,Guava,3,710.415480486017,8.615717473297952,food food food food food food food food food food food food food food food food food,326,50067735
2365,Garden salad,1,540.9890435757775,2.5726388935415323,food food food food food food food food food food food food food food food food food,607,51474866
2744,Akvavit,2,501.03266119489297,7.031206813495141,food food food food food food food food food food food food food food food food food,31,99216541
3746,Sassafras,4,638.2609925802988,9.45165654275396,food food food food food food food food food food food food food food food food food,901,32751588
3769,Crab cake,1,565.3160863326655,1.2322924478652064,food food food food food food food food food food food food food food food food food,284,2656083720074
3640,Chives,4,789.0871462338902,8.17125989984665,food food food food food food food food food food food food food food food food food,459,6734260820055
2296,Pepperoni,1,90.91077822259597,7.139510385299488,food food food food food food food food food food food food food food food food food,66,37812267
3435,Chili pepper,4,492.03705256167586,4.4354592005960916,food food food food food food food food food food food food food food food food food,61,9390746886010
3247,Asafoetida,4,990.9988812841709,4.693973895700294,food food food food food food food food food food food food food food food food food,495,5585431949469
2462,Missouri Mule,2,808.7406888133629,3.4460341308340925,food food food food food food food food food food food food food food food food food,724,67045016
3570,Incredible Hulk,2,530.2964896238421,8.378629791903439,food food food food food food food food food food food food food food food food food,781,8066715552570
2698,Artemisia,4,588.8637749828558,6.203155917680951,food food food food food food food food food food food food food food food food food,376,83346285
2947,Greek salad,1,920.8651196144287,6.849454568303636,food food food food food food food food food food food food food food food food food,179,80643228
3318,Peppermint gum leaf,4,320.7234151779696,9.300932305425198,food food food food food food food food food food food food food food food food food,214,2225079220242
3051,Jiaogulan,4,624.948122523996,7.62645804861672,food food food food food food food food food food food food food food food food food,33,8295627997749
3883,Caraway,4,888.1877821627718,5.0655026416889415,food food food food food food food food food food food food food food food food food,752,90167089
2888,Curry plant,4,666.4764036670786,5.398942146153143,food food food food food food food food food food food food food food food food food,621,43193361
3985,Dorrigo,4,671.7395130097268,6.345871126640099,food food food food food food food food food food food food food food food food food,206,1745928599878
3436,Loganberry,3,395.12561526139154,9.824881609025338,food food food food food food food food food food food food food food food food food,850,5289135544424
3294,Celery leaf,4,398.59096605022484,0.541228366774088,food food food food food food food food food food food food food food food food food,741,3887781265851
3451,Monkey Gland,2,966.2366364104582,6.668081493789196,food food food food food food food food food food food food food food food food food,400,6119022252681
3349,Daiquiri,2,191.04154890917647,7.211600242489352,food food food food food food food food food food food food food food food food food,269,09614440
2519,Vodka Sundowner,2,654.8150173877118,5.324795919094772,food food food food food food food food food food food food food food food food food,86,3029430107406
3626,Peruvian pepper,4,997.1445891771459,9.934214944588925,food food food food food food food food food food food food food food food food food,491,53698625
2588,Lovage,4,839.9566885713916,6.278635874256697,food food food food food food food food food food food food food food food food food,285,5317644515031
2685,Leptotes bicolor,4,377.05613273422387,9.22329746436586,food food food food food food food food food food food food food food food food food,468,94512089
2666,Quesadilla,1,310.64613988569903,3.66329378467275,food food food food food food food food food food food food food food food food food,157,07045467
3511,Caper,4,266.4576994446564,6.100794649665509,food food food food food food food food food food food food food food food food food,175,55356041
2095,Boldo,4,62.397951733701994,5.198234710687258,food food food food food food food food food food food food food food food food food,824,3391850298614
2867,Curry plant,4,531.7316664293005,9.197785974363182,food food food food food food food food food food food food food food food food food,613,3632267869740
2244,Aniseed myrtle,4,893.7131182120798,9.711766041275245,food food food food food food food food food food food food food food food food food,195,90352905
2954,Pepper,4,949.5964898433623,6.517546890516686,food food food food food food food food food food food food food food food food food,487,37968383
2605,Jungle Juice,2,892.769548852713,8.164306842791916,food food food food food food food food food food food food food food food food food,544,1480745336854
3372,Squashberry,3,774.8587729109186,0.921037624395239,food food food food food food food food food food food food food food food food food,542,16080564
2109,Squab (food),1,37.41520804341003,3.790300234333354,food food food food food food food food food food food food food food food food food,496,7354355463182
3173,Empanada,1,676.7813074717335,3.9015720846488158,food food food food food food food food food food food food food food food food food,700,3615941746942
3865,Peppermint gum leaf,4,212.29073802787946,5.186527253531254,food food food food food food food food food food food food food food food food food,112,0414901778606
2377,Peppermint,4,793.0989941418818,9.182503849910443,food food food food food food food food food food food food food food food food food,381,9729634514917
2415,Bolwarra,3,781.1871601488143,3.382104857436594,food food food food food food food food food food food food food food food food food,320,0967698820095
2639,Confederate huckleberry,3,787.1186463860088,6.376243057466121,food food food food food food food food food food food food food food food food food,670,8315726124387
2924,Caper,4,11.035243487543699,0.2837719435472219,food food food food food food food food food food food food food food food food food,50,5282047211239
2613,Savoy Affair,2,682.025091369659,6.566280497208107,food food food food food food food food food food food food food food food food food,490,70713022
3763,Indian Bay leaf,4,359.4243320826431,0.20014568660468468,food food food food food food food food food food food food food food food food food,869,33586231
3607,Peppermint gum leaf,4,719.3027445683773,4.070180313574077,food food food food food food food food food food food food food food food food food,844,6398536263779
2885,Alkanet,4,439.6066963778591,7.876498945217695,food food food food food food food food food food food food food food food food food,904,0641884339102
3956,Pandan flower,4,817.552599126767,9.947574241851955,food food food food food food food food food food food food food food food food food,810,5007387175803
2056,Lesser calamint,4,841.3223958572185,5.189008692653269,food food food food food food food food food food food food food food food food food,866,95604875
3752,Flan,1,63.20034812721475,1.1765077521480627,food food food food food food food food food food food food food food food food food,346,19367661
3263,Chocolate Chip Cookie,1,518.3941305167198,5.007728242705309,food food food food food food food food food food food food food food food food food,526,97696927
3158,Surf and turf,1,283.58268102856175,2.9923529643178712,food food food food food food food food food food food food food food food food food,749,17555087
2761,Macaroni and cheese,1,215.9683270253837,1.070300950379277,food food food food food food food food food food food food food food food food food,934,93638322
3748,Lesser calamint,4,718.8006473037627,5.467687108579435,food food food food food food food food food food food food food food food food food,443,9236496572178
3448,Saffron,4,442.0325098308904,9.40968223372039,food food food food food food food food food food food food food food food food food,639,4942438445753
3989,Marsala,2,101.90820436396142,1.1365313648004638,food food food food food food food food food food food food food food food food food,667,54927362
2200,Baba Ghanoush,1,357.68645601781435,0.5936539766839433,food food food food food food food food food food food food food food food food food,392,8985724826296
2350,Beer,2,957.4030450368891,7.619108431644265,food food food food food food food food food food food food food food food food food,430,4712328567021
2432,Safflower,4,408.71319756946076,0.877063864783274,food food food food food food food food food food food food food food food food food,667,2326887167874
3850,Kahikatea,3,527.361263312068,6.819920526400103,food food food food food food food food food food food food food food food food food,291,5391392256139
3984,Stuffed ham,1,18.60804118983994,0.757782246479175,food food food food food food food food food food food food food food food food food,619,28365411
3629,Fragaria,3,509.0326846032234,9.349602006214358,food food food food food food food food food food food food food food food food food,675,8278157230094
3903,Lime flower,4,245.2547818432681,7.173958562850082,food food food food food food food food food food food food food food food food food,904,4617077038895
3410,Cocoplum,3,386.12460791286105,6.927659064177868,food food food food food food food food food food food food food food food food food,459,08656041
3172,Shiso,4,557.7281104566354,8.336654164445473,food food food food food food food food food food food food food food food food food,745,5491100381997
2473,Fries,1,73.29660661289105,4.286409300823596,food food food food food food food food food food food food food food food food food,917,13277577
2935,Chimichanga,1,938.3474724056244,0.9203957289899334,food food food food food food food food food food food food food food food food food,406,8304149765012
2039,Tonto,2,165.3250022963194,2.140020588758901,food food food food food food food food food food food food food food food food food,327,01903750
2457,Alkanet,4,998.085782461915,3.2208577768548174,food food food food food food food food food food food food food food food food food,368,77368025
3721,Squab (food),1,449.63986785791855,6.947714854275226,food food food food food food food food food food food food food food food food food,861,1407832761330
3695,Cumin,4,468.03680731689434,6.418111157478323,food food food food food food food food food food food food food food food food food,760,25414541
3267,Avens,4,16.001026633177595,8.559865532022519,food food food food food food food food food food food food food food food food food,206,9934103432126
3335,Pandan leaf,4,676.5003904561441,9.782227250780595,food food food food food food food food food food food food food food food food food,897,7527796811949
2458,Coriander,4,937.7775012995579,3.24968376236187,food food food food food food food food food food food food food food food food food,567,30594842
3019,Ammonia cookie,1,937.109432160477,0.662986813405767,food food food food food food food food food food food food food food food food food,25,00778062
3121,Alkanet,4,927.3389460955494,7.632774730551207,food food food food food food food food food food food food food food food food food,24,8655501228036
3806,Jimbu,4,875.9954230086103,6.990163263398279,food food food food food food food food food food food food food food food food food,328,8423611784892
3621,Boquila,3,302.6789672934593,3.3184222576157527,food food food food food food food food food food food food food food food food food,537,6964488125627
2996,Kremlin Colonel,2,628.2930302981399,1.6664729695226355,food food food food food food food food food food food food food food food food food,646,7509109112730
3846,Mai-Tai,2,482.59803765955246,2.3812480023128044,food food food food food food food food food food food food food food food food food,599,6184793807966
3943,Avens,4,521.9842861501198,5.416188261454877,food food food food food food food food food food food food food food food food food,119,74864463
2719,Chicory,4,596.2747775016442,0.7987755210764913,food food food food food food food food food food food food food food food food food,27,6417223938518
3224,Blue fenugreek,4,170.6047543992495,7.996919719850625,food food food food food food food food food food food food food food food food food,585,6229798268259
3049,Mimosa,2,520.039840168369,5.8979708042534265,food food food food food food food food food food food food food food food food food,670,39470784
3584,Maotai,2,746.7538357365582,5.513791840518304,food food food food food food food food food food food food food food food food food,484,1976442724529
3738,John Collins,2,948.3646435895798,2.02847240114715,food food food food food food food food food food food food food food food food food,526,41521289
2245,Lime Rickey,2,595.9115039436182,3.3623976922468,food food food food food food food food food food food food food food food food food,748,4348502956429
2751,Cicely sweet cicely,4,854.7613525610358,0.25475170887609977,food food food food food food food food food food food food food food food food food,812,9616800425351
3525,The Goldeneye,2,65.28782802475862,1.1339293318035015,food food food food food food food food food food food food food food food food food,152,00856783
3425,Hoppin' John,1,374.31136667494746,8.08595946209592,food food food food food food food food food food food food food food food food food,383,2724090219290
2079,Basil,4,2.888309373902276,9.55269826921616,food food food food food food food food food food food food food food food food food,827,0790899185824
2297,Chicory,4,475.94732762248645,1.3835661905729113,food food food food food food food food food food food food food food food food food,431,1651520849635
3220,Rickey,2,443.5831898120387,3.3174564640780235,food food food food food food food food food food food food food food food food food,127,13209471
3363,Jalapeno Poppers,1,627.8128729878179,3.953797996304038,food food food food food food food food food food food food food food food food food,983,94814049
3416,Avocado leaf,4,556.1049090531242,5.753846896150096,food food food food food food food food food food food food food food food food food,837,61601253
3991,Juniper berry,4,527.3550806880736,0.3983846684350256,food food food food food food food food food food food food food food food food food,310,25871051
2137,Paprika,4,293.00122218022227,4.675774064807205,food food food food food food food food food food food food food food food food food,27,42172122
2966,Vesper Martini,2,555.8865517367768,1.2515843048339703,food food food food food food food food food food food food food food food food food,337,73946296
2125,Gin and tonic,2,884.3662182614266,0.025960113145809816,food food food food food food food food food food food food food food food food food,389,8233707863140
3221,Paprika,4,901.9823591835269,5.437066395692578,food food food food food food food food food food food food food food food food food,576,1481228005377
3006,White currant,3,222.14505957016118,5.0796120243571155,food food food food food food food food food food food food food food food food food,377,5530345433046
3131,Pandan leaf,4,539.6659076275542,9.834950813767879,food food food food food food food food food food food food food food food food food,229,2175801227921
2077,Alligator pepper,4,691.0151905369463,5.3137167630915485,food food food food food food food food food food food food food food food food food,996,9396193142883
2308,Mezcal,2,690.8726551272831,9.273766346215382,food food food food food food food food food food food food food food food food food,161,74271330
2940,Culantro,4,878.7272393698877,3.006866006572464,food food food food food food food food food food food food food food food food food,901,37697589
3703,Venison,1,198.63455284690346,3.8180438953868503,food food food food food food food food food food food food food food food food food,757,0584653236919
2579,Horned melon,3,684.8493363842811,8.365157971115641,food food food food food food food food food food food food food food food food food,530,5528512666686
3398,Cicely sweet cicely,4,370.11993475320514,1.8798488356051102,food food food food food food food food food food food food food food food food food,601,31538141
3470,Clove,4,282.9656901090748,6.853606204417556,food food food food food food food food food food food food food food food food food,746,39267974
3762,Bacupari,3,861.1310240624471,8.923819659987753,food food food food food food food food food food food food food food food food food,928,18643419
3311,Blood orange,3,731.4743736518689,6.532500023311487,food food food food food food food food food food food food food food food food food,32,8384536292895
3751,Cubeb pepper,4,272.3044416785706,8.748406770235645,food food food food food food food food food food food food food food food food food,259,11817277
3066,Negroni,2,665.3160793444398,1.3030979527740183,food food food food food food food food food food food food food food food food food,952,19971901
2373,Tomatillo,3,800.9356073028328,9.400375681700108,food food food food food food food food food food food food food food food food food,435,0824438758796
2048,Cudweed,4,694.9495294495508,8.687444645929004,food food food food food food food food food food food food food food food food food,136,2900953760282
2646,Mozzarella sticks,1,100.18137805096472,4.8463025254502785,food food food food food food food food food food food food food food food food food,67,59125472
3281,Metaxa,2,618.4666574194456,7.888058848448752,food food food food food food food food food food food food food food food food food,837,49915845
3070,Cassia,4,531.5350259010028,6.231451529293773,food food food food food food food food food food food food food food food food food,241,72787226
3653,Alligator pepper,4,15.130760098167052,2.161417281108531,food food food food food food food food food food food food food food food food food,822,91409060
3720,Betel nut,3,542.3523582512358,4.276057507921531,food food food food food food food food food food food food food food food food food,174,0278863332558
3651,Pan Seared Scallops,1,438.9998296074994,5.66327117008381,food food food food food food food food food food food food food food food food food,983,0667442501298
2560,Indian Bay leaf,4,214.6505789975104,9.844243918766324,food food food food food food food food food food food food food food food food food,830,3179494075394
3884,Jimbu,4,575.0855547864907,0.29239702689800473,food food food food food food food food food food food food food food food food food,94,7645163716374
2556,Cranberry,3,8.071578891952868,9.697202070689688,food food food food food food food food food food food food food food food food food,324,60505388
2086,Akudjura,4,855.5972761493864,1.0970047751276435,food food food food food food food food food food food food food food food food food,317,79904489
3527,Blue fenugreek,4,501.2007108014609,9.62985214953087,food food food food food food food food food food food food food food food food food,526,77300853
2128,Berberis vulgaris,3,129.41505731416046,6.842134911477994,food food food food food food food food food food food food food food food food food,533,48835741
3473,Ogogoro,2,558.1692735956959,5.096610637415491,food food food food food food food food food food food food food food food food food,680,92379972
2950,Sweet Potato Fries,1,690.1461881728724,4.805590297834614,food food food food food food food food food food food food food food food food food,827,42699521
3816,Jasmine flowers,4,465.2745695329512,4.462811588246675,food food food food food food food food food food food food food food food food food,203,4739075379527
2453,Kremlin Colonel,2,316.4126084261175,1.25768739834772,food food food food food food food food food food food food food food food food food,890,4373645203666
2958,Savoy Affair,2,383.96952667763287,7.4420290773513305,food food food food food food food food food food food food food food food food food,455,46246064
3680,Roasted Chickpeas,1,751.2033962685856,2.058923678146871,food food food food food food food food food food food food food food food food food,918,28540468
2706,Cocky apple,3,770.6481075858507,3.1276739897744865,food food food food food food food food food food food food food food food food food,816,60557431
2529,Artemisia,4,902.6798634427256,8.86190372573007,food food food food food food food food food food food food food food food food food,621,67174906
2726,Pistachio Ice Cream,1,422.8133012289186,5.646788460897584,food food food food food food food food food food food food food food food food food,254,5790247382498
3036,Coriander,4,542.48363279083,0.45326174998874813,food food food food food food food food food food food food food food food food food,151,67630878
2183,Pandan leaf,4,790.6425995501344,5.752894081120427,food food food food food food food food food food food food food food food food food,135,61547134
2621,Luma apiculata,3,114.80517497457355,2.228404278213291,food food food food food food food food food food food food food food food food food,224,86479904
3408,Apple sauce,1,813.8546828922458,2.914500572544382,food food food food food food food food food food food food food food food food food,168,08400863
3535,Lorna Doone (cookie),1,915.3274874927433,2.646934212917479,food food food food food food food food food food food food food food food food food,349,5792104624151
2948,Sambucus,3,992.580290248317,5.23816814605688,food food food food food food food food food food food food food food food food food,734,8897522405890
3165,Suckling Pig,1,985.0006539693072,1.8635705003038883,food food food food food food food food food food food food food food food food food,467,12772802
2387,Sonti,2,912.0607828873112,0.8427229253612445,food food food food food food food food food food food food food food food food food,492,53135065
2987,Cumin,4,584.6614288555929,8.110803462011342,food food food food food food food food food food food food food food food food food,67,4209104140904
3188,Lovage,4,80.2037193562668,5.575282502238962,food food food food food food food food food food food food food food food food food,447,2524045260964
2229,Kasiri,2,851.1052102078726,9.634427689308522,food food food food food food food food food food food food food food food food food,635,6179411482777
3980,Cudweed,4,877.1581896724405,0.03683185970300151,food food food food food food food food food food food food food food food food food,102,41746343
2630,Grog,2,802.7345833502617,6.94432216289969,food food food food food food food food food food food food food food food food food,375,0936535533887
3027,SakurÃ¡,2,204.88521596771147,1.3717171168806885,food food food food food food food food food food food food food food food food food,174,54415986
3106,Coriander seed,4,67.58383870485851,5.376761514555861,food food food food food food food food food food food food food food food food food,320,8418493876601
3793,Patty,1,937.0396102456873,8.789911969729614,food food food food food food food food food food food food food food food food food,983,97937421
2821,Catnip,4,153.90238780507391,9.208478909890871,food food food food food food food food food food food food food food food food food,25,5682384484626
3678,Angel Face,2,593.1654880970914,2.430132834987063,food food food food food food food food food food food food food food food food food,552,2054959310124
3395,Annatto,4,873.4147675397243,3.203421144465448,food food food food food food food food food food food food food food food food food,238,43126377
3908,Peppermint gum leaf,4,170.65909576821682,5.447223935208631,food food food food food food food food food food food food food food food food food,527,59251537
2563,Stuffed ham,1,72.15620914278331,3.96568419006738,food food food food food food food food food food food food food food food food food,588,5774739385213
2280,Dodder laurel,3,901.5465402845241,1.3062279548886768,food food food food food food food food food food food food food food food food food,106,64676225
3809,Celery seed,4,213.0484088214081,1.5635781069175747,food food food food food food food food food food food food food food food food food,736,1312383116472
2766,Cluster fig,3,856.0304198212195,2.2467108918148737,food food food food food food food food food food food food food food food food food,225,6918473628345
3801,Sweet Potato Fries,1,44.244507164065915,7.461744876533359,food food food food food food food food food food food food food food food food food,331,3839998565494
3360,Aronia,3,687.9919361173016,9.9650628863766,food food food food food food food food food food food food food food food food food,477,14750833
3405,Wolfram,2,943.3115887360109,5.029454002222931,food food food food food food food food food food food food food food food food food,43,5336984828984
3757,Sweet Potato Fries,1,365.4280300622491,1.3413677551007797,food food food food food food food food food food food food food food food food food,695,2471207203356
3013,Caraway,4,154.8320089505798,7.817929861681655,food food food food food food food food food food food food food food food food food,203,5158025390906
3479,Crab cake,1,207.5371891488593,2.914539097181761,food food food food food food food food food food food food food food food food food,269,4445960892590
2369,Frybread,1,348.0978050652913,9.61245128605896,food food food food food food food food food food food food food food food food food,662,1389452153129
3289,Manhattan,2,117.36828926004405,6.550267877048847,food food food food food food food food food food food food food food food food food,492,91834157
2814,Culantro,4,392.93566404336286,3.3815497402043304,food food food food food food food food food food food food food food food food food,444,2106733600533
2717,Caper,4,386.9985249579976,8.231717355912213,food food food food food food food food food food food food food food food food food,460,2909873898490
2881,Cryptocarya alba,3,73.3774420807386,6.7736353174242225,food food food food food food food food food food food food food food food food food,480,2856467107282
3605,Licorice liquorice,4,511.788762720668,2.0958018113309995,food food food food food food food food food food food food food food food food food,934,1892532057318
2160,Vegemite on Toast,1,737.57681854482,3.327993519804975,food food food food food food food food food food food food food food food food food,214,15343850
2188,Blackberry,3,745.7425635681906,3.2055350623970824,food food food food food food food food food food food food food food food food food,592,88021809
2485,Asarabacca,4,180.2234767240668,2.6788961448093964,food food food food food food food food food food food food food food food food food,131,2469473916922
2930,Perilla,4,978.300845419252,8.997749203500675,food food food food food food food food food food food food food food food food food,784,05853859
3004,Juniper berry,4,272.83691576805256,5.916128468615549,food food food food food food food food food food food food food food food food food,621,5211447732757
2443,Chili dog,1,0.6311376184128248,7.275883766643492,food food food food food food food food food food food food food food food food food,403,7831882847855
3681,Olallieberry,3,136.49800737388506,1.400632033663567,food food food food food food food food food food food food food food food food food,510,25611860
2464,Barbadine,3,944.3431665655495,3.5372635941152177,food food food food food food food food food food food food food food food food food,179,5761542194907
2081,Celery seed,4,808.477629299199,1.201125833746185,food food food food food food food food food food food food food food food food food,71,51430871
2918,Bael,3,79.7076019797348,8.656126108365715,food food food food food food food food food food food food food food food food food,473,5512096255067
2543,Cheesecake,1,700.9865804998569,8.048851988659132,food food food food food food food food food food food food food food food food food,521,58124693
3961,Pegu,2,796.1814282390252,0.217770180100062,food food food food food food food food food food food food food food food food food,850,5157179318073
2541,Berberis vulgaris,3,262.0549178472773,1.040336117382219,food food food food food food food food food food food food food food food food food,981,15387514
3938,Salep,4,346.01377821102466,3.549578638044566,food food food food food food food food food food food food food food food food food,911,4575643761960
3754,Asarabacca,4,763.1023763816553,4.027354461286357,food food food food food food food food food food food food food food food food food,670,86152554
3176,The Last Word,2,969.7624178730655,8.332292432511583,food food food food food food food food food food food food food food food food food,87,7789630478917
3190,Loganberry,3,593.930670081511,9.84623116595966,food food food food food food food food food food food food food food food food food,513,0029028444227
3338,Gooseberry,3,747.7506775233331,1.0960533227893743,food food food food food food food food food food food food food food food food food,879,0372534536655
3477,Anise,4,228.5005965699639,2.6443968274360383,food food food food food food food food food food food food food food food food food,943,86591615
3254,Leptotes bicolor,4,67.74433822301373,4.535993599769434,food food food food food food food food food food food food food food food food food,647,16915529
2100,Curry leaf,4,645.7248336077984,3.7666240841924257,food food food food food food food food food food food food food food food food food,233,97272528
2284,Chili pepper,4,428.78819104244593,3.0028836536383965,food food food food food food food food food food food food food food food food food,526,90766148
2144,Chicken Divan,1,296.0257132503893,6.778047407537261,food food food food food food food food food food food food food food food food food,630,6768836017357
3926,Ajwain,4,267.1529884819427,4.443354332797032,food food food food food food food food food food food food food food food food food,205,9018795371701
3464,Irish whiskey,2,552.1848113648454,1.41931900104873,food food food food food food food food food food food food food food food food food,518,9486128398756
2753,Jagertee,2,69.92449918803123,9.38247188252902,food food food food food food food food food food food food food food food food food,886,3470071554648
3351,Coffee,3,236.26770118183958,0.3751786245788735,food food food food food food food food food food food food food food food food food,307,49485538
2461,Whinberry,3,976.6752906258857,1.237438105701435,food food food food food food food food food food food food food food food food food,250,74960639
2111,Jiaogulan,4,642.2922533522491,4.377352852145151,food food food food food food food food food food food food food food food food food,369,26152831
3745,Lorraine,2,339.76456042085,5.784412169244496,food food food food food food food food food food food food food food food food food,947,16044349
